Record_ID,Person_ID,Date,Day_of_Week,Is_Weekend,Sleep_Start_DateTime,Wake_DateTime,Sleep_Onset_Latency_Minutes,Number_of_Awakenings,Sleep_Efficiency,Sleep_Duration_Hours,Bedtime_Hour,Wake_Time_Hour,Sleep_Midpoint_Hour,Cross_Midnight_Flag,Daytime_Sleep_Flag,Sleep_Quality_Score,Sleep_Quality_Category
R006633,P0222,2026-01-07,Wednesday,False,2026-01-07 23:23,2026-01-08 07:30,9,0,85.4,8.12,23.4,7.5,3.43,True,False,6,Average
R006634,P0222,2026-01-08,Thursday,False,2026-01-08 22:36,2026-01-09 04:50,8,1,88.9,6.23,22.6,4.83,1.72,True,False,7,Good
R006635,P0222,2026-01-09,Friday,False,2026-01-09 23:12,2026-01-10 06:39,12,1,92.0,7.45,23.21,6.65,2.92,True,False,9,Good
R006636,P0222,2026-01-10,Saturday,True,2026-01-10 00:31,2026-01-10 07:53,12,1,87.9,7.37,0.53,7.88,4.2,False,False,7,Good
R006637,P0222,2026-01-11,Sunday,True,2026-01-11 01:14,2026-01-11 09:14,16,2,89.3,8.0,1.24,9.23,5.23,False,False,7,Good
R006638,P0222,2026-01-12,Monday,False,2026-01-12 23:17,2026-01-13 06:12,12,1,88.4,6.92,23.3,6.2,2.73,True,False,9,Good
R006639,P0222,2026-01-13,Tuesday,False,2026-01-13 22:57,2026-01-14 06:59,12,2,87.3,8.03,22.96,6.98,2.97,True,False,5,Average
R006640,P0222,2026-01-14,Wednesday,False,2026-01-14 23:00,2026-01-15 06:14,18,0,97.8,7.23,23.01,6.23,2.62,True,False,5,Average
R006641,P0222,2026-01-15,Thursday,False,2026-01-15 23:07,2026-01-16 04:52,18,3,82.0,5.75,23.12,4.87,1.98,True,False,5,Average
R006642,P0222,2026-01-16,Friday,False,2026-01-16 23:28,2026-01-17 06:38,15,0,99.7,7.17,23.47,6.63,3.05,True,False,5,Average
R006643,P0222,2026-01-17,Saturday,True,2026-01-17 23:11,2026-01-18 06:37,22,0,99.6,7.43,23.2,6.62,2.9,True,False,7,Good
R006644,P0222,2026-01-18,Sunday,True,2026-01-18 23:26,2026-01-19 07:34,20,1,95.1,8.13,23.44,7.57,3.5,True,False,5,Average
R006645,P0222,2026-01-19,Monday,False,2026-01-19 23:38,2026-01-20 05:57,16,2,84.8,6.32,23.64,5.95,2.78,True,False,7,Good
R006646,P0222,2026-01-20,Tuesday,False,2026-01-20 23:36,2026-01-21 06:38,25,3,92.2,7.03,23.61,6.63,3.12,True,False,6,Average
R006647,P0222,2026-01-21,Wednesday,False,2026-01-21 22:26,2026-01-22 06:31,14,2,92.2,8.08,22.44,6.52,2.47,True,False,8,Good
R006648,P0222,2026-01-22,Thursday,False,2026-01-22 23:41,2026-01-23 05:47,22,2,87.8,6.1,23.69,5.78,2.73,True,False,4,Average
R006649,P0222,2026-01-23,Friday,False,2026-01-23 23:27,2026-01-24 07:34,23,2,84.6,8.12,23.46,7.57,3.5,True,False,4,Average
R006650,P0222,2026-01-24,Saturday,True,2026-01-24 00:24,2026-01-24 07:42,31,2,90.9,7.3,0.41,7.7,4.05,False,False,7,Good
R006651,P0222,2026-01-25,Sunday,True,2026-01-25 00:19,2026-01-25 07:28,22,1,94.2,7.15,0.32,7.47,3.88,False,False,6,Average
R006652,P0222,2026-01-26,Monday,False,2026-01-26 22:49,2026-01-27 05:51,9,0,90.2,7.03,22.83,5.85,2.33,True,False,4,Average
R006653,P0222,2026-01-27,Tuesday,False,2026-01-27 22:17,2026-01-28 06:17,15,1,88.8,8.0,22.29,6.28,2.28,True,False,6,Average
R006654,P0222,2026-01-28,Wednesday,False,2026-01-28 23:00,2026-01-29 06:29,27,3,83.9,7.48,23.02,6.48,2.73,True,False,4,Average
R006655,P0222,2026-01-29,Thursday,False,2026-01-29 23:09,2026-01-30 06:38,12,3,83.2,7.48,23.16,6.63,2.88,True,False,6,Average
R006656,P0222,2026-01-30,Friday,False,2026-01-30 23:23,2026-01-31 07:46,1,2,91.7,8.38,23.39,7.77,3.57,True,False,8,Good
R006657,P0222,2026-01-31,Saturday,True,2026-01-31 23:53,2026-02-01 06:38,23,2,90.1,6.75,23.9,6.63,3.25,True,False,6,Average
R006658,P0222,2026-02-01,Sunday,True,2026-02-01 00:14,2026-02-01 06:47,27,1,93.4,6.55,0.24,6.78,3.5,False,False,6,Average
R006659,P0222,2026-02-02,Monday,False,2026-02-02 23:04,2026-02-03 08:29,6,0,95.7,9.42,23.08,8.48,3.77,True,False,5,Average
R006660,P0222,2026-02-03,Tuesday,False,2026-02-03 23:16,2026-02-04 07:03,19,3,88.9,7.78,23.28,7.05,3.15,True,False,8,Good
R006661,P0223,2026-01-05,Monday,False,2026-01-05 21:20,2026-01-06 04:16,16,0,93.3,6.93,21.35,4.27,0.8,True,False,7,Good
R006662,P0223,2026-01-06,Tuesday,False,2026-01-06 21:50,2026-01-07 04:14,11,1,92.1,6.4,21.83,4.23,1.03,True,False,6,Average
R006663,P0223,2026-01-07,Wednesday,False,2026-01-07 21:15,2026-01-08 04:46,9,1,91.6,7.52,21.26,4.77,1.0,True,False,6,Average
R006664,P0223,2026-01-08,Thursday,False,2026-01-08 21:28,2026-01-09 04:14,12,1,94.1,6.77,21.47,4.23,0.85,True,False,6,Average
R006665,P0223,2026-01-09,Friday,False,2026-01-09 21:44,2026-01-10 05:08,9,1,97.8,7.4,21.74,5.13,1.43,True,False,6,Average
R006666,P0223,2026-01-10,Saturday,True,2026-01-10 00:02,2026-01-10 06:46,21,0,90.7,6.73,0.04,6.77,3.4,False,False,6,Average
R006667,P0223,2026-01-11,Sunday,True,2026-01-11 21:06,2026-01-12 04:09,19,1,97.6,7.05,21.12,4.15,0.62,True,False,4,Average
R006668,P0223,2026-01-12,Monday,False,2026-01-12 21:57,2026-01-13 05:04,4,1,89.1,7.12,21.96,5.07,1.5,True,False,5,Average
R006669,P0223,2026-01-13,Tuesday,False,2026-01-13 20:32,2026-01-14 02:59,22,0,87.5,6.45,20.54,2.98,23.75,True,False,5,Average
R006670,P0223,2026-01-14,Wednesday,False,2026-01-14 22:01,2026-01-15 05:16,12,0,87.0,7.25,22.03,5.27,1.63,True,False,8,Good
R006671,P0223,2026-01-15,Thursday,False,2026-01-15 21:08,2026-01-16 03:24,9,1,88.4,6.27,21.13,3.4,0.27,True,False,6,Average
R006672,P0223,2026-01-16,Friday,False,2026-01-16 20:59,2026-01-17 03:26,10,2,87.3,6.45,20.99,3.43,0.2,True,False,6,Average
R006673,P0223,2026-01-17,Saturday,True,2026-01-17 23:01,2026-01-18 05:46,13,2,89.0,6.75,23.03,5.77,2.38,True,False,5,Average
R006674,P0223,2026-01-18,Sunday,True,2026-01-18 22:49,2026-01-19 05:42,18,3,86.7,6.88,22.82,5.7,2.25,True,False,7,Good
R006675,P0223,2026-01-19,Monday,False,2026-01-19 21:26,2026-01-20 04:09,18,0,89.8,6.72,21.44,4.15,0.78,True,False,7,Good
R006676,P0223,2026-01-20,Tuesday,False,2026-01-20 21:16,2026-01-21 04:36,1,1,89.4,7.33,21.28,4.6,0.93,True,False,6,Average
R006677,P0223,2026-01-21,Wednesday,False,2026-01-21 22:03,2026-01-22 05:18,13,2,89.0,7.25,22.06,5.3,1.67,True,False,5,Average
R006678,P0223,2026-01-22,Thursday,False,2026-01-22 21:26,2026-01-23 04:58,17,0,96.2,7.53,21.44,4.97,1.2,True,False,6,Average
R006679,P0223,2026-01-23,Friday,False,2026-01-23 22:05,2026-01-24 05:21,19,2,94.0,7.27,22.09,5.35,1.72,True,False,6,Average
R006680,P0223,2026-01-24,Saturday,True,2026-01-24 22:14,2026-01-25 06:16,21,3,83.9,8.03,22.24,6.27,2.25,True,False,5,Average
R006681,P0223,2026-01-25,Sunday,True,2026-01-25 21:10,2026-01-26 03:58,6,2,84.8,6.8,21.17,3.97,0.57,True,False,4,Average
R006682,P0223,2026-01-26,Monday,False,2026-01-26 21:09,2026-01-27 04:52,34,3,86.3,7.72,21.15,4.87,1.0,True,False,7,Good
R006683,P0223,2026-01-27,Tuesday,False,2026-01-27 20:38,2026-01-28 04:05,19,1,83.6,7.45,20.64,4.08,0.35,True,False,3,Poor
R006684,P0223,2026-01-28,Wednesday,False,2026-01-28 22:10,2026-01-29 05:06,13,1,93.1,6.93,22.18,5.1,1.63,True,False,6,Average
R006685,P0223,2026-01-29,Thursday,False,2026-01-29 21:08,2026-01-30 05:17,28,2,95.4,8.15,21.15,5.28,1.2,True,False,5,Average
R006686,P0223,2026-01-30,Friday,False,2026-01-30 21:22,2026-01-31 04:07,17,2,83.6,6.75,21.37,4.12,0.73,True,False,7,Good
R006687,P0223,2026-01-31,Saturday,True,2026-01-31 21:53,2026-02-01 04:38,1,2,91.4,6.75,21.89,4.63,1.25,True,False,5,Average
R006688,P0223,2026-02-01,Sunday,True,2026-02-01 21:57,2026-02-02 04:22,14,0,100.0,6.42,21.95,4.37,1.15,True,False,4,Average
R006689,P0223,2026-02-02,Monday,False,2026-02-02 21:01,2026-02-03 04:14,10,0,95.5,7.22,21.03,4.23,0.62,True,False,5,Average
R006690,P0223,2026-02-03,Tuesday,False,2026-02-03 21:19,2026-02-04 05:06,17,0,98.8,7.78,21.33,5.1,1.2,True,False,8,Good
R006691,P0224,2026-01-05,Monday,False,2026-01-05 22:31,2026-01-06 05:50,12,3,89.2,7.32,22.52,5.83,2.17,True,False,6,Average
R006692,P0224,2026-01-06,Tuesday,False,2026-01-06 22:41,2026-01-07 06:23,23,1,93.2,7.7,22.69,6.38,2.53,True,False,6,Average
R006693,P0224,2026-01-07,Wednesday,False,2026-01-07 00:26,2026-01-07 08:23,12,0,94.1,7.95,0.44,8.38,4.4,False,False,4,Average
R006694,P0224,2026-01-08,Thursday,False,2026-01-08 23:11,2026-01-09 04:54,15,0,98.3,5.72,23.2,4.9,2.03,True,False,7,Good
R006695,P0224,2026-01-09,Friday,False,2026-01-09 23:07,2026-01-10 05:09,9,2,87.3,6.03,23.13,5.15,2.13,True,False,5,Average
R006696,P0224,2026-01-10,Saturday,True,2026-01-10 23:42,2026-01-11 06:21,20,1,89.4,6.65,23.71,6.35,3.02,True,False,7,Good
R006697,P0224,2026-01-11,Sunday,True,2026-01-11 01:26,2026-01-11 08:43,18,1,90.8,7.28,1.44,8.72,5.07,False,False,6,Average
R006698,P0224,2026-01-12,Monday,False,2026-01-12 21:59,2026-01-13 04:15,22,1,92.3,6.27,21.99,4.25,1.12,True,False,4,Average
R006699,P0224,2026-01-13,Tuesday,False,2026-01-13 22:38,2026-01-14 04:54,4,2,88.1,6.27,22.64,4.9,1.77,True,False,4,Average
R006700,P0224,2026-01-14,Wednesday,False,2026-01-14 22:33,2026-01-15 04:59,12,1,89.1,6.43,22.56,4.98,1.77,True,False,5,Average
R006701,P0224,2026-01-15,Thursday,False,2026-01-15 23:22,2026-01-16 05:39,28,0,91.2,6.28,23.38,5.65,2.5,True,False,9,Good
R006702,P0224,2026-01-16,Friday,False,2026-01-16 22:25,2026-01-17 05:24,18,2,88.3,6.98,22.43,5.4,1.9,True,False,7,Good
R006703,P0224,2026-01-17,Saturday,True,2026-01-17 22:45,2026-01-18 05:31,0,3,89.2,6.77,22.76,5.52,2.13,True,False,4,Average
R006704,P0224,2026-01-18,Sunday,True,2026-01-18 23:41,2026-01-19 06:07,6,0,95.4,6.43,23.69,6.12,2.9,True,False,9,Good
R006705,P0224,2026-01-19,Monday,False,2026-01-19 21:53,2026-01-20 03:00,10,1,89.3,5.12,21.89,3.0,0.43,True,False,5,Average
R006706,P0224,2026-01-20,Tuesday,False,2026-01-20 23:44,2026-01-21 05:45,17,2,92.4,6.02,23.74,5.75,2.73,True,False,8,Good
R006707,P0224,2026-01-21,Wednesday,False,2026-01-21 22:23,2026-01-22 06:06,23,0,98.3,7.72,22.39,6.1,2.23,True,False,5,Average
R006708,P0224,2026-01-22,Thursday,False,2026-01-22 23:07,2026-01-23 06:01,18,0,87.9,6.9,23.12,6.02,2.57,True,False,4,Average
R006709,P0224,2026-01-23,Friday,False,2026-01-23 22:52,2026-01-24 05:17,24,0,93.1,6.42,22.87,5.28,2.07,True,False,7,Good
R006710,P0224,2026-01-24,Saturday,True,2026-01-24 22:31,2026-01-25 06:07,17,1,91.3,7.6,22.53,6.12,2.32,True,False,8,Good
R006711,P0224,2026-01-25,Sunday,True,2026-01-25 23:30,2026-01-26 03:54,15,2,86.9,4.4,23.52,3.9,1.7,True,False,4,Average
R006712,P0224,2026-01-26,Monday,False,2026-01-26 22:13,2026-01-27 04:21,17,0,92.5,6.13,22.22,4.35,1.28,True,False,5,Average
R006713,P0224,2026-01-27,Tuesday,False,2026-01-27 21:34,2026-01-28 03:23,9,1,83.1,5.82,21.58,3.38,0.47,True,False,3,Poor
R006714,P0224,2026-01-28,Wednesday,False,2026-01-28 22:56,2026-01-29 05:48,14,2,87.8,6.87,22.94,5.8,2.37,True,False,6,Average
R006715,P0224,2026-01-29,Thursday,False,2026-01-29 23:28,2026-01-30 06:32,33,1,93.9,7.07,23.48,6.53,3.0,True,False,7,Good
R006716,P0224,2026-01-30,Friday,False,2026-01-30 22:49,2026-01-31 06:28,4,1,91.6,7.65,22.82,6.47,2.63,True,False,8,Good
R006717,P0224,2026-01-31,Saturday,True,2026-01-31 23:41,2026-02-01 05:24,21,0,96.3,5.72,23.69,5.4,2.53,True,False,6,Average
R006718,P0224,2026-02-01,Sunday,True,2026-02-01 22:40,2026-02-02 04:21,16,0,93.5,5.68,22.68,4.35,1.5,True,False,5,Average
R006719,P0224,2026-02-02,Monday,False,2026-02-02 22:40,2026-02-03 06:41,31,1,90.0,8.02,22.68,6.68,2.67,True,False,5,Average
R006720,P0224,2026-02-03,Tuesday,False,2026-02-03 02:22,2026-02-03 08:55,11,1,94.1,6.55,2.38,8.92,5.63,False,False,5,Average
R006721,P0225,2026-01-05,Monday,False,2026-01-05 00:36,2026-01-05 06:18,7,0,99.6,5.7,0.61,6.3,3.45,False,False,6,Average
R006722,P0225,2026-01-06,Tuesday,False,2026-01-06 23:12,2026-01-07 04:44,15,1,93.7,5.53,23.21,4.73,1.97,True,False,7,Good
R006723,P0225,2026-01-07,Wednesday,False,2026-01-07 23:52,2026-01-08 06:06,15,0,90.2,6.23,23.87,6.1,2.98,True,False,5,Average
R006724,P0225,2026-01-08,Thursday,False,2026-01-08 23:15,2026-01-09 03:18,11,1,84.9,4.05,23.27,3.3,1.27,True,False,7,Good
R006725,P0225,2026-01-09,Friday,False,2026-01-09 22:08,2026-01-10 02:43,34,1,87.4,4.58,22.14,2.72,0.42,True,False,8,Good
R006726,P0225,2026-01-10,Saturday,True,2026-01-10 02:24,2026-01-10 07:54,23,0,90.8,5.5,2.41,7.9,5.15,False,False,8,Good
R006727,P0225,2026-01-11,Sunday,True,2026-01-11 00:27,2026-01-11 05:39,20,0,96.3,5.2,0.45,5.65,3.05,False,False,7,Good
R006728,P0225,2026-01-12,Monday,False,2026-01-12 23:54,2026-01-13 06:13,8,3,84.5,6.32,23.91,6.22,3.05,True,False,7,Good
R006729,P0225,2026-01-13,Tuesday,False,2026-01-13 21:40,2026-01-14 03:02,0,0,90.3,5.37,21.67,3.03,0.35,True,False,7,Good
R006730,P0225,2026-01-14,Wednesday,False,2026-01-14 23:01,2026-01-15 04:59,32,1,91.0,5.97,23.02,4.98,2.0,True,False,5,Average
R006731,P0225,2026-01-15,Thursday,False,2026-01-15 22:01,2026-01-16 03:56,8,3,86.8,5.92,22.03,3.93,0.97,True,False,6,Average
R006732,P0225,2026-01-16,Friday,False,2026-01-16 00:02,2026-01-16 05:35,10,0,91.4,5.55,0.04,5.58,2.8,False,False,8,Good
R006733,P0225,2026-01-17,Saturday,True,2026-01-17 01:21,2026-01-17 08:26,14,5,87.4,7.08,1.36,8.43,4.88,False,False,8,Good
R006734,P0225,2026-01-18,Sunday,True,2026-01-18 02:18,2026-01-18 07:20,33,3,79.8,5.03,2.31,7.33,4.82,False,False,6,Average
R006735,P0225,2026-01-19,Monday,False,2026-01-19 23:58,2026-01-20 06:07,14,0,91.7,6.15,23.98,6.12,3.03,True,False,7,Good
R006736,P0225,2026-01-20,Tuesday,False,2026-01-20 22:42,2026-01-21 03:10,19,1,88.1,4.47,22.71,3.17,0.93,True,False,5,Average
R006737,P0225,2026-01-21,Wednesday,False,2026-01-21 00:29,2026-01-21 05:23,14,2,83.8,4.9,0.49,5.38,2.93,False,False,5,Average
R006738,P0225,2026-01-22,Thursday,False,2026-01-22 23:10,2026-01-23 04:47,20,1,87.3,5.62,23.17,4.78,1.97,True,False,7,Good
R006739,P0225,2026-01-23,Friday,False,2026-01-23 00:05,2026-01-23 05:56,8,0,93.9,5.85,0.1,5.93,3.0,False,False,7,Good
R006740,P0225,2026-01-24,Saturday,True,2026-01-24 23:24,2026-01-25 05:01,32,3,83.7,5.62,23.41,5.02,2.2,True,False,6,Average
R006741,P0225,2026-01-25,Sunday,True,2026-01-25 01:49,2026-01-25 07:42,16,2,91.3,5.88,1.82,7.7,4.75,False,False,7,Good
R006742,P0225,2026-01-26,Monday,False,2026-01-26 00:03,2026-01-26 05:44,26,0,99.8,5.68,0.05,5.73,2.88,False,False,6,Average
R006743,P0225,2026-01-27,Tuesday,False,2026-01-27 23:09,2026-01-28 02:27,8,1,84.8,3.3,23.16,2.45,0.8,True,False,5,Average
R006744,P0225,2026-01-28,Wednesday,False,2026-01-28 23:41,2026-01-29 05:57,21,2,86.3,6.27,23.69,5.95,2.82,True,False,6,Average
R006745,P0225,2026-01-29,Thursday,False,2026-01-29 00:11,2026-01-29 06:27,11,0,88.5,6.27,0.19,6.45,3.32,False,False,7,Good
R006746,P0225,2026-01-30,Friday,False,2026-01-30 22:41,2026-01-31 03:55,19,0,89.9,5.23,22.68,3.92,1.3,True,False,8,Good
R006747,P0225,2026-01-31,Saturday,True,2026-01-31 01:15,2026-01-31 06:15,21,1,83.5,5.0,1.26,6.25,3.75,False,False,6,Average
R006748,P0225,2026-02-01,Sunday,True,2026-02-01 23:55,2026-02-02 06:20,15,1,86.6,6.42,23.92,6.33,3.12,True,False,6,Average
R006749,P0225,2026-02-02,Monday,False,2026-02-02 23:13,2026-02-03 05:10,20,1,88.7,5.95,23.23,5.17,2.18,True,False,6,Average
R006750,P0225,2026-02-03,Tuesday,False,2026-02-03 23:11,2026-02-04 04:24,8,1,85.5,5.22,23.19,4.4,1.78,True,False,5,Average
R006751,P0226,2026-01-05,Monday,False,2026-01-05 22:37,2026-01-06 06:48,11,1,96.7,8.18,22.62,6.8,2.7,True,False,7,Good
R006752,P0226,2026-01-06,Tuesday,False,2026-01-06 23:42,2026-01-07 07:13,22,1,92.3,7.52,23.71,7.22,3.45,True,False,4,Average
R006753,P0226,2026-01-07,Wednesday,False,2026-01-07 23:03,2026-01-08 06:07,5,1,90.9,7.07,23.06,6.12,2.58,True,False,9,Good
R006754,P0226,2026-01-08,Thursday,False,2026-01-08 23:02,2026-01-09 06:59,18,2,92.0,7.95,23.04,6.98,3.0,True,False,9,Good
R006755,P0226,2026-01-09,Friday,False,2026-01-09 23:11,2026-01-10 06:57,18,0,93.0,7.77,23.2,6.95,3.07,True,False,6,Average
R006756,P0226,2026-01-10,Saturday,True,2026-01-10 23:41,2026-01-11 06:57,8,3,86.0,7.27,23.69,6.95,3.32,True,False,7,Good
R006757,P0226,2026-01-11,Sunday,True,2026-01-11 01:55,2026-01-11 09:39,20,2,90.7,7.73,1.92,9.65,5.78,False,False,6,Average
R006758,P0226,2026-01-12,Monday,False,2026-01-12 23:30,2026-01-13 05:43,22,0,89.8,6.22,23.51,5.72,2.6,True,False,9,Good
R006759,P0226,2026-01-13,Tuesday,False,2026-01-13 22:13,2026-01-14 05:21,15,0,88.5,7.13,22.23,5.35,1.78,True,False,8,Good
R006760,P0226,2026-01-14,Wednesday,False,2026-01-14 23:49,2026-01-15 07:03,17,0,95.1,7.23,23.82,7.05,3.43,True,False,6,Average
R006761,P0226,2026-01-15,Thursday,False,2026-01-15 23:18,2026-01-16 06:46,19,3,91.8,7.47,23.31,6.77,3.03,True,False,8,Good
R006762,P0226,2026-01-16,Friday,False,2026-01-16 23:58,2026-01-17 06:31,23,2,89.3,6.55,23.97,6.52,3.23,True,False,9,Good
R006763,P0226,2026-01-17,Saturday,True,2026-01-17 22:31,2026-01-18 06:06,16,3,90.7,7.58,22.52,6.1,2.3,True,False,5,Average
R006764,P0226,2026-01-18,Sunday,True,2026-01-18 22:56,2026-01-19 06:19,21,1,98.2,7.38,22.94,6.32,2.62,True,False,8,Good
R006765,P0226,2026-01-19,Monday,False,2026-01-19 01:24,2026-01-19 08:34,13,0,99.5,7.17,1.41,8.57,4.98,False,False,6,Average
R006766,P0226,2026-01-20,Tuesday,False,2026-01-20 22:41,2026-01-21 05:04,22,1,88.0,6.38,22.69,5.07,1.87,True,False,4,Average
R006767,P0226,2026-01-21,Wednesday,False,2026-01-21 23:12,2026-01-22 06:13,14,1,92.8,7.02,23.21,6.22,2.7,True,False,7,Good
R006768,P0226,2026-01-22,Thursday,False,2026-01-22 23:25,2026-01-23 06:24,18,2,94.8,6.98,23.42,6.4,2.9,True,False,6,Average
R006769,P0226,2026-01-23,Friday,False,2026-01-23 23:18,2026-01-24 06:54,23,0,93.6,7.6,23.3,6.9,3.1,True,False,6,Average
R006770,P0226,2026-01-24,Saturday,True,2026-01-24 00:37,2026-01-24 07:03,22,1,93.7,6.43,0.62,7.05,3.83,False,False,5,Average
R006771,P0226,2026-01-25,Sunday,True,2026-01-25 01:01,2026-01-25 07:47,20,0,97.3,6.77,1.03,7.78,4.4,False,False,6,Average
R006772,P0226,2026-01-26,Monday,False,2026-01-26 00:47,2026-01-26 08:47,6,3,82.8,8.0,0.79,8.78,4.78,False,False,8,Good
R006773,P0226,2026-01-27,Tuesday,False,2026-01-27 23:40,2026-01-28 06:45,31,3,90.0,7.08,23.68,6.75,3.2,True,False,7,Good
R006774,P0226,2026-01-28,Wednesday,False,2026-01-28 22:55,2026-01-29 05:57,16,0,90.9,7.03,22.93,5.95,2.43,True,False,7,Good
R006775,P0226,2026-01-29,Thursday,False,2026-01-29 23:11,2026-01-30 05:57,24,1,90.8,6.77,23.19,5.95,2.57,True,False,10,Good
R006776,P0226,2026-01-30,Friday,False,2026-01-30 00:24,2026-01-30 07:29,15,1,89.4,7.08,0.41,7.48,3.93,False,False,6,Average
R006777,P0226,2026-01-31,Saturday,True,2026-01-31 01:27,2026-01-31 09:03,12,3,84.9,7.6,1.46,9.05,5.25,False,False,7,Good
R006778,P0226,2026-02-01,Sunday,True,2026-02-01 23:33,2026-02-02 06:34,28,0,88.2,7.02,23.56,6.57,3.05,True,False,3,Poor
R006779,P0226,2026-02-02,Monday,False,2026-02-02 23:33,2026-02-03 07:13,16,2,92.1,7.67,23.55,7.22,3.38,True,False,7,Good
R006780,P0226,2026-02-03,Tuesday,False,2026-02-03 00:28,2026-02-03 07:59,17,2,93.3,7.52,0.47,7.98,4.22,False,False,7,Good
R006781,P0227,2026-01-05,Monday,False,2026-01-05 00:04,2026-01-05 06:04,5,2,87.0,6.0,0.08,6.07,3.07,False,False,7,Good
R006782,P0227,2026-01-06,Tuesday,False,2026-01-06 23:27,2026-01-07 06:56,14,2,88.7,7.48,23.46,6.93,3.18,True,False,7,Good
R006783,P0227,2026-01-07,Wednesday,False,2026-01-07 23:16,2026-01-08 05:40,10,1,83.7,6.4,23.27,5.67,2.47,True,False,7,Good
R006784,P0227,2026-01-08,Thursday,False,2026-01-08 23:47,2026-01-09 09:00,20,1,90.6,9.22,23.79,9.0,4.38,True,False,5,Average
R006785,P0227,2026-01-09,Friday,False,2026-01-09 00:07,2026-01-09 06:42,36,1,90.7,6.58,0.12,6.7,3.4,False,False,7,Good
R006786,P0227,2026-01-10,Saturday,True,2026-01-10 00:12,2026-01-10 07:08,22,1,87.4,6.93,0.2,7.13,3.67,False,False,6,Average
R006787,P0227,2026-01-11,Sunday,True,2026-01-11 01:25,2026-01-11 09:09,13,2,84.9,7.73,1.42,9.15,5.28,False,False,7,Good
R006788,P0227,2026-01-12,Monday,False,2026-01-12 00:05,2026-01-12 08:58,12,3,86.5,8.88,0.09,8.97,4.52,False,False,7,Good
R006789,P0227,2026-01-13,Tuesday,False,2026-01-13 22:57,2026-01-14 07:04,17,3,86.7,8.12,22.96,7.07,3.0,True,False,6,Average
R006790,P0227,2026-01-14,Wednesday,False,2026-01-14 23:35,2026-01-15 07:03,25,1,91.9,7.47,23.6,7.05,3.32,True,False,9,Good
R006791,P0227,2026-01-15,Thursday,False,2026-01-15 23:07,2026-01-16 06:01,23,1,92.4,6.9,23.12,6.02,2.57,True,False,7,Good
R006792,P0227,2026-01-16,Friday,False,2026-01-16 23:12,2026-01-17 06:10,16,0,96.8,6.97,23.22,6.17,2.68,True,False,7,Good
R006793,P0227,2026-01-17,Saturday,True,2026-01-17 00:35,2026-01-17 06:59,13,1,81.0,6.4,0.6,6.98,3.78,False,False,8,Good
R006794,P0227,2026-01-18,Sunday,True,2026-01-18 00:26,2026-01-18 08:24,0,1,90.2,7.97,0.45,8.4,4.42,False,False,5,Average
R006795,P0227,2026-01-19,Monday,False,2026-01-19 23:45,2026-01-20 06:10,14,0,95.1,6.42,23.76,6.17,2.95,True,False,5,Average
R006796,P0227,2026-01-20,Tuesday,False,2026-01-20 00:06,2026-01-20 08:21,22,0,90.4,8.25,0.11,8.35,4.22,False,False,8,Good
R006797,P0227,2026-01-21,Wednesday,False,2026-01-21 00:18,2026-01-21 07:00,8,1,82.2,6.7,0.31,7.0,3.65,False,False,6,Average
R006798,P0227,2026-01-22,Thursday,False,2026-01-22 23:55,2026-01-23 06:10,31,2,85.9,6.25,23.92,6.17,3.03,True,False,7,Good
R006799,P0227,2026-01-23,Friday,False,2026-01-23 23:45,2026-01-24 06:23,17,0,91.1,6.63,23.76,6.38,3.07,True,False,8,Good
R006800,P0227,2026-01-24,Saturday,True,2026-01-24 00:08,2026-01-24 07:08,5,2,90.7,7.0,0.14,7.13,3.63,False,False,8,Good
R006801,P0227,2026-01-25,Sunday,True,2026-01-25 23:38,2026-01-26 08:03,12,0,94.3,8.42,23.64,8.05,3.83,True,False,7,Good
R006802,P0227,2026-01-26,Monday,False,2026-01-26 23:44,2026-01-27 07:17,5,4,89.0,7.55,23.75,7.28,3.5,True,False,7,Good
R006803,P0227,2026-01-27,Tuesday,False,2026-01-27 23:48,2026-01-28 06:01,13,0,87.2,6.22,23.81,6.02,2.9,True,False,6,Average
R006804,P0227,2026-01-28,Wednesday,False,2026-01-28 23:44,2026-01-29 06:43,11,2,84.4,6.98,23.74,6.72,3.22,True,False,5,Average
R006805,P0227,2026-01-29,Thursday,False,2026-01-29 23:08,2026-01-30 06:49,10,0,90.6,7.68,23.15,6.82,2.97,True,False,6,Average
R006806,P0227,2026-01-30,Friday,False,2026-01-30 23:24,2026-01-31 06:43,16,1,92.7,7.32,23.41,6.72,3.05,True,False,9,Good
R006807,P0227,2026-01-31,Saturday,True,2026-01-31 00:41,2026-01-31 08:32,20,2,94.0,7.85,0.69,8.53,4.6,False,False,7,Good
R006808,P0227,2026-02-01,Sunday,True,2026-02-01 00:12,2026-02-01 06:19,20,1,86.5,6.12,0.2,6.32,3.25,False,False,6,Average
R006809,P0227,2026-02-02,Monday,False,2026-02-02 23:14,2026-02-03 06:40,16,2,91.1,7.43,23.24,6.67,2.95,True,False,9,Good
R006810,P0227,2026-02-03,Tuesday,False,2026-02-03 23:50,2026-02-04 08:18,9,4,82.5,8.47,23.85,8.3,4.07,True,False,5,Average
R006811,P0228,2026-01-05,Monday,False,2026-01-05 22:11,2026-01-06 06:00,17,0,92.1,7.82,22.19,6.0,2.08,True,False,6,Average
